cik,nom,symboles,secteur,sous_secteur,annee,chiffre_affaires,ca_etiquette,ca_nb_etiquettes,ca_ecart_relatif,fin_exercice,ca_depot,capex,capex_etiquette,rd,rd_etiquette
0000060086,Loews Corporation,L,Financials,Multi-line Insurance,2019,14931000000.0,Revenues,2.0,0.7408077154912598,2019-12-31,0000060086-22-000007,1041000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000896878,Intuit,INTU,Information Technology,Application Software,2017,5196000000.0,Revenues,3.0,0.7351809083910701,2017-07-31,0000896878-19-000132,102000000.0,PaymentsToAcquirePropertyPlantAndEquipment,998000000.0,ResearchAndDevelopmentExpense
0000765880,Healthpeak Properties,DOC,Real Estate,Health Care REITs,2020,1644875000.0,Revenues,2.0,0.7346339387491451,2020-12-31,0001628280-23-002794,788895000.0,PaymentsToAcquireProductiveAssets,,
0000833444,Johnson Controls,JCI,Industrials,Building Products,2014,38749000000.0,SalesRevenueNet,3.0,0.7333608609254432,2014-09-30,0000833444-16-000216,1199000000.0,PaymentsToAcquireProductiveAssets,193000000.0,ResearchAndDevelopmentExpense
0000060086,Loews Corporation,L,Financials,Multi-line Insurance,2016,13105000000.0,Revenues,2.0,0.7285005723006486,2016-12-31,0001193125-19-037854,1450000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000087347,Schlumberger,SLB,Energy,Oil & Gas Equipment & Services,2016,27810000000.0,Revenues,3.0,0.7284789644012946,2016-12-31,0001564590-18-000821,2055000000.0,PaymentsToAcquirePropertyPlantAndEquipment,1012000000.0,ResearchAndDevelopmentExpense
0000007084,Archer Daniels Midland,ADM,Consumer Staples,Agricultural Products & Services,2022,101556000000.0,Revenues,2.0,0.728169679782583,2022-12-31,0000007084-25-000011,1319000000.0,PaymentsToAcquirePropertyPlantAndEquipment,216000000.0,ResearchAndDevelopmentExpense
0000896878,Intuit,INTU,Information Technology,Application Software,2015,4192000000.0,SalesRevenueNet,2.0,0.7266221374045801,2015-07-31,0000896878-17-000130,142000000.0,PaymentsToAcquirePropertyPlantAndEquipment,798000000.0,ResearchAndDevelopmentExpense
0000007084,Archer Daniels Midland,ADM,Consumer Staples,Agricultural Products & Services,2023,93935000000.0,Revenues,2.0,0.7265023686591792,2023-12-31,0000007084-26-000011,1494000000.0,PaymentsToAcquirePropertyPlantAndEquipment,256000000.0,ResearchAndDevelopmentExpense
0000896878,Intuit,INTU,Information Technology,Application Software,2016,4694000000.0,Revenues,3.0,0.7253941201533873,2016-07-31,0000896878-18-000171,416000000.0,PaymentsToAcquirePropertyPlantAndEquipment,881000000.0,ResearchAndDevelopmentExpense
0000060086,Loews Corporation,L,Financials,Multi-line Insurance,2018,14066000000.0,Revenues,2.0,0.7237309825110194,2018-12-31,0001140361-21-003906,995000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000087347,Schlumberger,SLB,Energy,Oil & Gas Equipment & Services,2017,30440000000.0,Revenues,3.0,0.720335085413929,2017-12-31,0001564590-18-000821,2107000000.0,PaymentsToAcquirePropertyPlantAndEquipment,787000000.0,ResearchAndDevelopmentExpense
0000045012,Halliburton,HAL,Energy,Oil & Gas Equipment & Services,2015,23633000000.0,SalesRevenueNet,2.0,0.7185291753057166,2015-12-31,0000045012-18-000059,2184000000.0,PaymentsToAcquireProductiveAssets,487000000.0,ResearchAndDevelopmentExpense
0000765880,Healthpeak Properties,DOC,Real Estate,Health Care REITs,2017,1848378000.0,Revenues,2.0,0.7163594243168876,2017-12-31,0001628280-20-001456,471778000.0,PaymentsToAcquireProductiveAssets,,
0001996862,Bunge Global,BG,Consumer Staples,Agricultural Products & Services,2021,59152000000.0,Revenues,2.0,0.7157999729510414,2021-12-31,0001996862-24-000007,399000000.0,PaymentsToAcquirePropertyPlantAndEquipment,33000000.0,ResearchAndDevelopmentExpense
0000007084,Archer Daniels Midland,ADM,Consumer Staples,Agricultural Products & Services,2024,85530000000.0,Revenues,2.0,0.7150356600023384,2024-12-31,0000007084-26-000011,1563000000.0,PaymentsToAcquirePropertyPlantAndEquipment,269000000.0,ResearchAndDevelopmentExpense
0000060086,Loews Corporation,L,Financials,Multi-line Insurance,2017,13735000000.0,Revenues,2.0,0.7113942482708409,2017-12-31,0001193125-20-031657,1031000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001996862,Bunge Global,BG,Consumer Staples,Agricultural Products & Services,2024,53108000000.0,Revenues,2.0,0.7072004217820291,2024-12-31,0001628280-26-009842,1376000000.0,PaymentsToAcquirePropertyPlantAndEquipment,30000000.0,ResearchAndDevelopmentExpense
0000107263,Williams Companies,WMB,Energy,Oil & Gas Storage & Transportation,2015,7360000000.0,Revenues,2.0,0.7016304347826087,2015-12-31,0000107263-18-000006,3167000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000045012,Halliburton,HAL,Energy,Oil & Gas Equipment & Services,2016,15887000000.0,SalesRevenueNet,3.0,0.7012022408258325,2016-12-31,0000045012-18-000059,798000000.0,PaymentsToAcquireProductiveAssets,329000000.0,ResearchAndDevelopmentExpense
0001996862,Bunge Global,BG,Consumer Staples,Agricultural Products & Services,2023,59540000000.0,Revenues,2.0,0.7005206583809204,2023-12-31,0001628280-26-009842,1122000000.0,PaymentsToAcquirePropertyPlantAndEquipment,35000000.0,ResearchAndDevelopmentExpense
0001100682,Charles River Laboratories,CRL,Health Care,Life Sciences Tools & Services,2017,1857601000.0,Revenues,4.0,0.698911122463866,2017-12-30,0001100682-18-000005,82431000.0,PaymentsToAcquireProductiveAssets,,
0000107263,Williams Companies,WMB,Energy,Oil & Gas Storage & Transportation,2016,7499000000.0,Revenues,2.0,0.6895586078143752,2016-12-31,0000107263-19-000007,2051000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000007084,Archer Daniels Midland,ADM,Consumer Staples,Agricultural Products & Services,2025,80269000000.0,Revenues,2.0,0.6890954166614758,2025-12-31,0000007084-26-000011,1248000000.0,PaymentsToAcquirePropertyPlantAndEquipment,246000000.0,ResearchAndDevelopmentExpense
0001996862,Bunge Global,BG,Consumer Staples,Agricultural Products & Services,2022,67232000000.0,Revenues,2.0,0.6865480723465016,2022-12-31,0001996862-25-000008,555000000.0,PaymentsToAcquirePropertyPlantAndEquipment,33000000.0,ResearchAndDevelopmentExpense
0001100682,Charles River Laboratories,CRL,Health Care,Life Sciences Tools & Services,2016,1681432000.0,Revenues,4.0,0.672482146170645,2016-12-31,0001100682-18-000005,55288000.0,PaymentsToAcquireProductiveAssets,,
0001381197,Interactive Brokers,IBKR,Financials,Investment Banking & Brokerage,2019,2580000000.0,Revenues,3.0,0.6717054263565891,2019-12-31,0001381197-20-000006,74000000.0,PaymentsForProceedsFromProductiveAssets,,
0000051143,IBM,IBM,Information Technology,IT Consulting & Other Services,2016,79919000000.0,Revenues,2.0,0.6628836697155871,2016-12-31,0001047469-19-000712,3567000000.0,PaymentsToAcquirePropertyPlantAndEquipment,5726000000.0,ResearchAndDevelopmentExpense
0000051143,IBM,IBM,Information Technology,IT Consulting & Other Services,2017,79139000000.0,Revenues,2.0,0.6624293963785239,2017-12-31,0001558370-20-001334,3229000000.0,PaymentsToAcquirePropertyPlantAndEquipment,5590000000.0,ResearchAndDevelopmentExpense
0000107263,Williams Companies,WMB,Energy,Oil & Gas Storage & Transportation,2017,8031000000.0,Revenues,2.0,0.6614369318889304,2017-12-31,0000107263-20-000005,2399000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000896878,Intuit,INTU,Information Technology,Application Software,2014,4243000000.0,SalesRevenueNet,2.0,0.6561395239217535,2014-07-31,0000896878-16-000286,104000000.0,PaymentsToAcquirePropertyPlantAndEquipment,714000000.0,ResearchAndDevelopmentExpense
0001645590,Hewlett Packard Enterprise,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",2014,55123000000.0,Revenues,2.0,0.6522141392885002,2014-10-31,0001628280-16-022051,3620000000.0,PaymentsToAcquireProductiveAssets,2197000000.0,ResearchAndDevelopmentExpense
0000091576,KeyCorp,KEY,Financials,Regional Banks,2024,4619000000.0,Revenues,2.0,0.6442953020134228,2024-12-31,0001628280-26-010546,65000000.0,PaymentsToAcquireProductiveAssets,,
0001413329,Philip Morris International,PM,Consumer Staples,Tobacco,2016,74953000000.0,SalesRevenueNet,3.0,0.6439768921857698,2016-12-31,0001413329-18-000007,1172000000.0,PaymentsToAcquirePropertyPlantAndEquipment,429000000.0,ResearchAndDevelopmentExpense
0001381197,Interactive Brokers,IBKR,Financials,Investment Banking & Brokerage,2023,4340000000.0,RevenuesNetOfInterestExpense,2.0,0.6412442396313365,2023-12-31,0001381197-26-000062,49000000.0,PaymentsForProceedsFromProductiveAssets,,
0000051143,IBM,IBM,Information Technology,IT Consulting & Other Services,2015,81741000000.0,Revenues,2.0,0.6333908320182038,2015-12-31,0001047469-18-001117,3579000000.0,PaymentsToAcquirePropertyPlantAndEquipment,5247000000.0,ResearchAndDevelopmentExpense
0001413329,Philip Morris International,PM,Consumer Staples,Tobacco,2017,78098000000.0,SalesRevenueNet,3.0,0.6318983840815386,2017-12-31,0001413329-18-000007,1548000000.0,PaymentsToAcquirePropertyPlantAndEquipment,453000000.0,ResearchAndDevelopmentExpense
0001100682,Charles River Laboratories,CRL,Health Care,Life Sciences Tools & Services,2015,1363302000.0,Revenues,3.0,0.6295332948972421,2015-12-26,0001100682-18-000005,63252000.0,PaymentsToAcquireProductiveAssets,,
0001020569,Iron Mountain,IRM,Real Estate,Other Specialized REITs,2019,4262584000.0,Revenues,2.0,0.6289816224149483,2019-12-31,0001020569-22-000035,692983000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001262039,Fortinet,FTNT,Information Technology,Systems Software,2018,1804600000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.6262883741549374,2018-12-31,0001262039-21-000008,53000000.0,PaymentsToAcquireProductiveAssets,244500000.0,ResearchAndDevelopmentExpense
0000051143,IBM,IBM,Information Technology,IT Consulting & Other Services,2014,92793000000.0,Revenues,2.0,0.6221374457124998,2014-12-31,0001047469-17-001061,3740000000.0,PaymentsToAcquirePropertyPlantAndEquipment,5437000000.0,ResearchAndDevelopmentExpense
0001020569,Iron Mountain,IRM,Real Estate,Other Specialized REITs,2018,4225761000.0,Revenues,2.0,0.6205876290684684,2018-12-31,0001020569-21-000067,460062000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001381197,Interactive Brokers,IBKR,Financials,Investment Banking & Brokerage,2024,5185000000.0,RevenuesNetOfInterestExpense,2.0,0.6187078109932498,2024-12-31,0001381197-26-000062,49000000.0,PaymentsForProceedsFromProductiveAssets,,
0001327567,Palo Alto Networks,PANW,Information Technology,Systems Software,2018,2273600000.0,RevenueFromContractWithCustomerExcludingAssessedTax,4.0,0.6166871921182266,2018-07-31,0001327567-20-000032,112000000.0,PaymentsToAcquireProductiveAssets,400700000.0,ResearchAndDevelopmentExpense
0001100682,Charles River Laboratories,CRL,Health Care,Life Sciences Tools & Services,2014,1297662000.0,Revenues,3.0,0.6147710266617964,2014-12-27,0001100682-17-000003,56925000.0,PaymentsToAcquireProductiveAssets,,
0001262039,Fortinet,FTNT,Information Technology,Systems Software,2017,1494900000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.6138872165362231,2017-12-31,0001262039-20-000011,135300000.0,PaymentsToAcquireProductiveAssets,210600000.0,ResearchAndDevelopmentExpense
0001381197,Interactive Brokers,IBKR,Financials,Investment Banking & Brokerage,2018,2366000000.0,Revenues,3.0,0.6090448013524936,2018-12-31,0001381197-20-000006,36000000.0,PaymentsForProceedsFromProductiveAssets,,
0000796343,Adobe Inc.,ADBE,Information Technology,Application Software,2014,4147065000.0,Revenues,2.0,0.607480712262769,2014-11-28,0000796343-17-000031,148332000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001381197,Interactive Brokers,IBKR,Financials,Investment Banking & Brokerage,2025,6205000000.0,RevenuesNetOfInterestExpense,2.0,0.6067687348912167,2025-12-31,0001381197-26-000062,67000000.0,PaymentsForProceedsFromProductiveAssets,,
0000080424,Procter & Gamble,PG,Consumer Staples,Personal Care Products,2014,74401000000.0,SalesRevenueNet,2.0,0.6048440209136974,2014-06-30,0000080424-16-000212,3848000000.0,PaymentsToAcquirePropertyPlantAndEquipment,1900000000.0,ResearchAndDevelopmentExpense
0001327567,Palo Alto Networks,PANW,Information Technology,Systems Software,2017,1761600000.0,Revenues,4.0,0.5974682107175295,2017-07-31,0001327567-18-000024,163400000.0,PaymentsToAcquireProductiveAssets,347400000.0,ResearchAndDevelopmentExpense
0001090012,Devon Energy,DVN,Energy,Oil & Gas Exploration & Production,2016,6753000000.0,Revenues,2.0,0.5895157707685473,2016-12-31,0001564590-19-003382,849000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001404912,KKR & Co.,KKR,Financials,Asset Management & Custody Banks,2019,4220900000.0,Revenues,2.0,0.5758072922836361,2019-12-31,0001404912-22-000004,194569000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001262039,Fortinet,FTNT,Information Technology,Systems Software,2016,1275400000.0,SalesRevenueNet,2.0,0.570252469813392,2016-12-31,0001262039-19-000006,67200000.0,PaymentsToAcquireProductiveAssets,183100000.0,ResearchAndDevelopmentExpense
0001404912,KKR & Co.,KKR,Financials,Asset Management & Custody Banks,2017,3557280000.0,Revenues,2.0,0.5666340574821211,2017-12-31,0001404912-20-000006,97070000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000046080,Hasbro,HAS,Consumer Discretionary,Leisure Products,2015,4447509000.0,SalesRevenueNet,3.0,0.5566338370535057,2015-12-27,0001193125-18-058659,142022000.0,PaymentsToAcquirePropertyPlantAndEquipment,242944000.0,ResearchAndDevelopmentExpense
0001094285,Teledyne Technologies,TDY,Information Technology,Electronic Equipment & Instruments,2015,2298100000.0,SalesRevenueNet,2.0,0.5559810278055786,2016-01-03,0001094285-18-000053,47000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001048695,"F5, Inc.",FFIV,Information Technology,Communications Equipment,2018,2161407000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.5557949058182934,2018-09-30,0001048695-20-000041,53465000.0,PaymentsToAcquirePropertyPlantAndEquipment,366084000.0,ResearchAndDevelopmentExpense
0001094285,Teledyne Technologies,TDY,Information Technology,Electronic Equipment & Instruments,2014,2394000000.0,SalesRevenueNet,2.0,0.5533416875522139,2014-12-28,0001094285-17-000031,43500000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000033213,EQT Corporation,EQT,Energy,Oil & Gas Exploration & Production,2021,6804020000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.5495805420912931,2021-12-31,0000033213-24-000008,1055128000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000107263,Williams Companies,WMB,Energy,Oil & Gas Storage & Transportation,2014,7637000000.0,Revenues,2.0,0.538955087076077,2014-12-31,0000107263-17-000003,4031000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001048695,"F5, Inc.",FFIV,Information Technology,Communications Equipment,2017,2090041000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.5384482888134731,2017-09-30,0001048695-19-000034,38681000.0,PaymentsToAcquirePropertyPlantAndEquipment,350365000.0,ResearchAndDevelopmentExpense
0001262039,Fortinet,FTNT,Information Technology,Systems Software,2014,770364000.0,SalesRevenueNet,2.0,0.531964110472452,2014-12-31,0001262039-17-000008,32197000.0,PaymentsToAcquireProductiveAssets,122880000.0,ResearchAndDevelopmentExpense
0000063908,McDonald's,MCD,Consumer Discretionary,Restaurants,2018,21257900000.0,Revenues,2.0,0.5289892228301007,2018-12-31,0000063908-21-000013,2741700000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001262039,Fortinet,FTNT,Information Technology,Systems Software,2015,1009268000.0,SalesRevenueNet,2.0,0.527596238065608,2015-12-31,0001262039-18-000009,37358000.0,PaymentsToAcquireProductiveAssets,158129000.0,ResearchAndDevelopmentExpense
0000046080,Hasbro,HAS,Consumer Discretionary,Leisure Products,2014,4277207000.0,SalesRevenueNet,3.0,0.5270285024783696,2014-12-28,0001193125-17-052143,113388000.0,PaymentsToAcquirePropertyPlantAndEquipment,222556000.0,ResearchAndDevelopmentExpense
0001048695,"F5, Inc.",FFIV,Information Technology,Communications Equipment,2016,1995034000.0,SalesRevenueNet,2.0,0.5265900230271765,2016-09-30,0001048695-18-000031,63488000.0,PaymentsToAcquirePropertyPlantAndEquipment,334227000.0,ResearchAndDevelopmentExpense
0001404912,KKR & Co.,KKR,Financials,Asset Management & Custody Banks,2020,4230891000.0,Revenues,2.0,0.5256812335746772,2020-12-31,0001404912-23-000005,,,,
0001327567,Palo Alto Networks,PANW,Information Technology,Systems Software,2016,1378500000.0,Revenues,3.0,0.5133841131664854,2016-07-31,0001327567-18-000024,72500000.0,PaymentsToAcquireProductiveAssets,284200000.0,ResearchAndDevelopmentExpense
0001065088,eBay Inc.,EBAY,Consumer Discretionary,Broadline Retail,2014,17902000000.0,Revenues,2.0,0.508993408557703,2014-12-31,0001065088-15-000054,622000000.0,PaymentsToAcquirePropertyPlantAndEquipment,983000000.0,ResearchAndDevelopmentExpense
0001381197,Interactive Brokers,IBKR,Financials,Investment Banking & Brokerage,2022,3067000000.0,RevenuesNetOfInterestExpense,2.0,0.5089664166938377,2022-12-31,0001381197-25-000036,69000000.0,PaymentsForProceedsFromProductiveAssets,,
0001048695,"F5, Inc.",FFIV,Information Technology,Communications Equipment,2015,1919823000.0,SalesRevenueNet,2.0,0.4835258250369956,2015-09-30,0001048695-17-000028,60307000.0,PaymentsToAcquirePropertyPlantAndEquipment,296583000.0,ResearchAndDevelopmentExpense
0001067983,Berkshire Hathaway,BRK.B,Financials,Multi-Sector Holdings,2014,194699000000.0,Revenues,2.0,0.47508718586125254,2014-12-31,0001193125-17-056969,15185000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001327567,Palo Alto Networks,PANW,Information Technology,Systems Software,2015,928100000.0,Revenues,3.0,0.46913048162913484,2015-07-31,0001327567-17-000027,33800000.0,PaymentsToAcquireProductiveAssets,185800000.0,ResearchAndDevelopmentExpense
0001067983,Berkshire Hathaway,BRK.B,Financials,Multi-Sector Holdings,2015,210943000000.0,Revenues,2.0,0.4671546341902789,2015-12-31,0001193125-18-057033,16082000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001002047,NetApp,NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",2015,5546000000.0,SalesRevenueNet,2.0,0.4615939415795167,2016-04-29,0001564590-18-015820,160000000.0,PaymentsToAcquirePropertyPlantAndEquipment,861000000.0,ResearchAndDevelopmentExpense
0001090012,Devon Energy,DVN,Energy,Oil & Gas Exploration & Production,2017,6501000000.0,Revenues,2.0,0.4596215966774342,2017-12-31,0001564590-20-005182,44000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001048695,"F5, Inc.",FFIV,Information Technology,Communications Equipment,2014,1732046000.0,SalesRevenueNet,2.0,0.459523592329534,2014-09-30,0001048695-16-000049,22718000.0,PaymentsToAcquirePropertyPlantAndEquipment,263792000.0,ResearchAndDevelopmentExpense
0001404912,KKR & Co.,KKR,Financials,Asset Management & Custody Banks,2016,2040018000.0,Revenues,2.0,0.45838321034422247,2016-12-31,0001404912-19-000006,62663000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001176948,Ares Management,ARES,Financials,Asset Management & Custody Banks,2021,4212091000.0,RevenueFromContractWithCustomerExcludingAssessedTax,2.0,0.4565938865043514,2021-12-31,0001628280-24-007014,,,,
0001002047,NetApp,NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",2016,5519000000.0,SalesRevenueNet,3.0,0.4553361116144229,2017-04-28,0001564590-18-015820,175000000.0,PaymentsToAcquirePropertyPlantAndEquipment,779000000.0,ResearchAndDevelopmentExpense
0001666700,DuPont,DD,Industrials,Industrial Conglomerates,2020,20397000000.0,Revenues,2.0,0.45442957297641806,2020-12-31,0001666700-21-000005,1194000000.0,PaymentsToAcquireProductiveAssets,565000000.0,ResearchAndDevelopmentExpense
0001067983,Berkshire Hathaway,BRK.B,Financials,Multi-Sector Holdings,2017,239933000000.0,Revenues,2.0,0.4460953682903144,2017-12-31,0001564590-20-005874,11708000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000063908,McDonald's,MCD,Consumer Discretionary,Restaurants,2017,22820400000.0,Revenues,2.0,0.4426521883928415,2017-12-31,0000063908-20-000022,1853700000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001327567,Palo Alto Networks,PANW,Information Technology,Systems Software,2014,598200000.0,Revenues,3.0,0.431461049816115,2014-07-31,0001327567-16-000064,36100000.0,PaymentsToAcquireProductiveAssets,104800000.0,ResearchAndDevelopmentExpense
0000077360,Pentair,PNR,Industrials,Industrial Machinery & Supplies & Components,2016,4890000000.0,SalesRevenueNet,2.0,0.43137014314928424,2016-12-31,0000077360-18-000007,43300000.0,PaymentsToAcquirePropertyPlantAndEquipment,73300000.0,ResearchAndDevelopmentExpense
0000073124,Northern Trust,NTRS,Financials,Asset Management & Custody Banks,2024,8290400000.0,Revenues,3.0,0.42972594808453146,2024-12-31,0000073124-26-000016,101500000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0000004962,American Express,AXP,Financials,Consumer Finance,2025,72229000000.0,RevenuesNetOfInterestExpense,2.0,0.4281521272619031,2025-12-31,0000004962-26-000080,2425000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001041061,Yum! Brands,YUM,Consumer Discretionary,Restaurants,2015,11145000000.0,SalesRevenueGoodsNet,2.0,0.42413638402871245,2015-12-26,0001041061-16-000056,973000000.0,PaymentsToAcquirePropertyPlantAndEquipment,28000000.0,ResearchAndDevelopmentExpense
0000077360,Pentair,PNR,Industrials,Industrial Machinery & Supplies & Components,2017,4936500000.0,SalesRevenueNet,2.0,0.423538944596374,2017-12-31,0000077360-18-000007,39100000.0,PaymentsToAcquirePropertyPlantAndEquipment,73200000.0,ResearchAndDevelopmentExpense
0001381197,Interactive Brokers,IBKR,Financials,Investment Banking & Brokerage,2021,2714000000.0,RevenuesNetOfInterestExpense,2.0,0.42225497420781133,2021-12-31,0001381197-24-000083,77000000.0,PaymentsForProceedsFromProductiveAssets,,
0000833444,Johnson Controls,JCI,Industrials,Building Products,2015,17100000000.0,SalesRevenueNet,3.0,0.42093567251461983,2015-09-30,0000833444-17-000060,1135000000.0,PaymentsToAcquireProductiveAssets,134000000.0,ResearchAndDevelopmentExpense
0001381197,Interactive Brokers,IBKR,Financials,Investment Banking & Brokerage,2020,2218000000.0,RevenuesNetOfInterestExpense,2.0,0.4197475202885482,2020-12-31,0001381197-23-000014,50000000.0,PaymentsForProceedsFromProductiveAssets,,
0001067983,Berkshire Hathaway,BRK.B,Financials,Multi-Sector Holdings,2016,215114000000.0,Revenues,2.0,0.4156586740054111,2016-12-31,0001193125-19-048926,12954000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001133421,Northrop Grumman,NOC,Industrials,Aerospace & Defense,2014,23979000000.0,SalesRevenueNet,2.0,0.41553025564035195,2014-12-31,0001133421-17-000008,561000000.0,PaymentsToAcquirePropertyPlantAndEquipment,569000000.0,ResearchAndDevelopmentExpense
0001002047,NetApp,NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",2017,5919000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.4152728501436054,2018-04-27,0001564590-20-029349,145000000.0,PaymentsToAcquirePropertyPlantAndEquipment,783000000.0,ResearchAndDevelopmentExpense
0000004962,American Express,AXP,Financials,Consumer Finance,2024,65949000000.0,RevenuesNetOfInterestExpense,2.0,0.41128751004564135,2024-12-31,0000004962-26-000080,1911000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001659166,Fortive,FTV,Industrials,Industrial Machinery & Supplies & Components,2018,6452700000.0,Revenues,2.0,0.4110372402250221,2018-12-31,0001659166-19-000085,69900000.0,PaymentsToAcquirePropertyPlantAndEquipment,278100000.0,ResearchAndDevelopmentExpense
0000068505,Motorola Solutions,MSI,Information Technology,Communications Equipment,2017,6380000000.0,Revenues,3.0,0.4087774294670846,2017-12-31,0000068505-18-000009,227000000.0,PaymentsToAcquireProductiveAssets,568000000.0,ResearchAndDevelopmentExpense
0000789019,Microsoft,MSFT,Information Technology,Systems Software,2017,96571000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.4077932298516118,2017-06-30,0001564590-19-027952,8129000000.0,PaymentsToAcquirePropertyPlantAndEquipment,13037000000.0,ResearchAndDevelopmentExpense
0001133421,Northrop Grumman,NOC,Industrials,Aerospace & Defense,2015,23526000000.0,SalesRevenueNet,2.0,0.4063589220436964,2015-12-31,0001133421-18-000005,471000000.0,PaymentsToAcquirePropertyPlantAndEquipment,712000000.0,ResearchAndDevelopmentExpense
0001133421,Northrop Grumman,NOC,Industrials,Aerospace & Defense,2016,24706000000.0,Revenues,3.0,0.4034647454059742,2016-12-31,0001133421-19-000007,920000000.0,PaymentsToAcquirePropertyPlantAndEquipment,705000000.0,ResearchAndDevelopmentExpense
0001002047,NetApp,NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",2014,6123000000.0,SalesRevenueNet,2.0,0.4030703903315368,2015-04-24,0001564590-17-012758,175000000.0,PaymentsToAcquirePropertyPlantAndEquipment,920000000.0,ResearchAndDevelopmentExpense
0000874716,Idexx Laboratories,IDXX,Health Care,Health Care Equipment,2017,1969058000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.4027016979692828,2017-12-31,0000874716-20-000006,74384000.0,PaymentsToAcquirePropertyPlantAndEquipment,109182000.0,ResearchAndDevelopmentExpense
0000874716,Idexx Laboratories,IDXX,Health Care,Health Care Equipment,2016,1775423000.0,RevenueFromContractWithCustomerExcludingAssessedTax,3.0,0.39677868316451914,2016-12-31,0000874716-19-000004,64787000.0,PaymentsToAcquirePropertyPlantAndEquipment,101122000.0,ResearchAndDevelopmentExpense
0000068505,Motorola Solutions,MSI,Information Technology,Communications Equipment,2016,6038000000.0,Revenues,3.0,0.3956608148393508,2016-12-31,0000068505-18-000009,271000000.0,PaymentsToAcquireProductiveAssets,553000000.0,ResearchAndDevelopmentExpense
0000874716,Idexx Laboratories,IDXX,Health Care,Health Care Equipment,2014,1485807000.0,SalesRevenueNet,2.0,0.3946643137365755,2014-12-31,0000874716-17-000004,60523000.0,PaymentsToAcquirePropertyPlantAndEquipment,98263000.0,ResearchAndDevelopmentExpense
0000874716,Idexx Laboratories,IDXX,Health Care,Health Care Equipment,2015,1601892000.0,SalesRevenueNet,2.0,0.3913865603923361,2015-12-31,0000874716-18-000005,82921000.0,PaymentsToAcquirePropertyPlantAndEquipment,99681000.0,ResearchAndDevelopmentExpense
0000004962,American Express,AXP,Financials,Consumer Finance,2020,36087000000.0,RevenuesNetOfInterestExpense,2.0,0.3910826613461912,2020-12-31,0000004962-23-000006,1478000000.0,PaymentsToAcquirePropertyPlantAndEquipment,,
0001645590,Hewlett Packard Enterprise,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",2017,28871000000.0,Revenues,2.0,0.3904956530774826,2017-10-31,0001645590-19-000044,3137000000.0,PaymentsToAcquireProductiveAssets,1490000000.0,ResearchAndDevelopmentExpense
0000031791,Revvity,RVTY,Health Care,Health Care Equipment,2014,2237219000.0,Revenues,3.0,0.38640964518896004,2014-12-28,0000031791-16-000014,27152000.0,PaymentsToAcquirePropertyPlantAndEquipment,108057000.0,ResearchAndDevelopmentExpense
